num,id1,id2,true_ans,predicted
3993,34966,49662,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
3994,39672,9243,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
3995,38942,29967,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
3996,9719,28537,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
3997,39680,26153,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
3998,8129,9894,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
3999,39725,28819,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4000,29613,8420,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4001,12898,9256,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4002,39907,45355,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4003,45146,9807,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4004,9419,28817,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4005,27379,38894,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4006,38786,27147,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4007,29726,9798,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4008,38579,12638,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4009,26064,9923,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4010,16994,49842,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4011,8200,38634,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4012,27351,9622,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4013,9917,34962,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4014,27256,9589,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4015,9933,3654,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4016,38875,27033,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4017,29728,45026,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4018,38696,8129,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4019,38608,8122,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4020,8435,34777,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4021,26012,16683,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4022,26482,29671,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4023,28738,3853,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4024,16967,9460,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4025,45045,39555,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4026,28791,12871,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4027,29656,27191,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4028,39776,9912,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4029,34759,26159,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4030,45477,3839,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4031,27322,16594,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4032,27119,12660,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4033,9827,34782,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4034,29682,8360,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4035,16856,3854,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4036,38903,34998,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4037,9314,8340,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4038,34671,49510,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4039,34965,26013,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4040,39736,9353,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4041,49836,45286,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4042,12940,49660,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4043,9944,8230,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4044,8023,49980,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4045,9668,34831,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4046,9460,26084,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4047,39708,45328,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4048,3875,39855,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4049,26367,8432,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4050,49614,8148,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4051,9003,26368,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4052,29958,29893,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
4053,34519,9313,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4054,39772,26397,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4055,45345,9486,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4056,3651,8387,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4057,16876,45339,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4058,45396,9530,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4059,28557,34907,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4060,9215,9027,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
4061,27101,26124,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4062,8253,29514,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4063,39909,34602,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4064,39691,49720,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4065,9895,16537,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4066,9980,26198,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4067,12561,9365,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4068,28742,38677,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4069,28841,38649,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4070,26367,49741,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4071,38847,3569,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4072,9943,9045,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4073,27379,12688,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4074,29668,8383,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4075,26097,38668,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4076,9812,8233,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4077,28892,9900,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4078,39667,16714,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4079,12532,9480,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4080,8235,3671,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4081,8212,49547,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4082,26270,16971,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4083,38861,12747,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4084,9178,8228,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4085,38606,39779,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4086,49842,49903,"tensor([1.], device='cuda:0')","tensor([0.], device='cuda:0')"
4087,27493,26012,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4088,3769,27403,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4089,28729,39864,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4090,45486,34911,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4091,38591,34570,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4092,39942,34845,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4093,8086,8178,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
4094,9279,27205,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4095,9410,45373,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4096,8388,9436,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4097,39976,38947,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4098,3595,26085,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4099,39623,16770,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4100,38617,3561,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4101,8383,28977,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4102,39774,12640,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4103,16836,9938,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4104,49601,45309,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4105,8340,45128,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4106,8126,28577,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4107,29579,8199,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4108,38867,9278,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4109,8314,29527,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4110,16585,12779,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4111,26364,45109,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4112,8249,8356,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
4113,16963,12643,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4114,39738,49658,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4115,28737,38640,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4116,29795,8317,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4117,49903,28566,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4118,38579,29619,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4119,28961,8158,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4120,12922,26077,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4121,39955,3604,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4122,12697,38792,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4123,45062,49656,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4124,3808,8252,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4125,49547,8324,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4126,9791,45428,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4127,8269,9775,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4128,34732,9723,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4129,9233,39532,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4130,38926,28835,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4131,28783,3979,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4132,12783,34828,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4133,49659,12831,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4134,45099,27362,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4135,27116,12935,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4136,49945,26090,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4137,39652,38743,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4138,3522,49902,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4139,9189,49694,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4140,16760,3601,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4141,27026,3855,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4142,16789,16572,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
4143,12839,8305,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4144,16688,28511,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4145,39813,49653,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4146,3607,39565,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4147,9995,28786,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4148,34919,28835,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4149,9629,3712,"tensor([0.], device='cuda:0')","tensor([1.], device='cuda:0')"
4150,3793,27153,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4151,9138,49717,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4152,29772,8311,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4153,12717,12813,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
4154,27184,3974,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4155,49621,34703,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4156,3633,27103,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4157,26301,29603,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4158,49954,8007,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4159,12534,26401,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4160,16740,28671,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4161,49722,28765,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4162,12580,38965,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4163,45156,45023,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
4164,27474,26275,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4165,38766,9577,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4166,9596,3747,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4167,28901,45130,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4168,27443,8414,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4169,3787,16636,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4170,26499,16756,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4171,45165,9568,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4172,27183,49589,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4173,29804,38540,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4174,34646,12807,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4175,34960,26256,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4176,12982,45401,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4177,16882,8333,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4178,45405,38735,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4179,28800,3922,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4180,16558,34784,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4181,8032,28607,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4182,12899,49662,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4183,45429,9697,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4184,38668,3666,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4185,39533,39809,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
4186,12813,27300,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4187,16684,9993,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4188,8189,3544,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4189,38671,29748,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4190,9216,29824,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4191,8327,49859,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4192,8099,38558,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4193,12824,29621,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4194,9705,9876,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
4195,49733,49656,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
4196,27057,45490,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4197,49841,38879,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4198,27359,12543,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4199,3566,16743,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4200,45001,29606,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4201,27272,12550,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4202,29607,38708,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4203,3842,49728,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4204,29575,27068,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4205,8042,16659,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4206,9745,38696,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4207,9711,3510,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4208,3795,28927,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4209,29706,39567,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4210,27322,49668,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4211,38886,27363,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4212,27019,49510,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4213,38814,49801,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4214,8118,39824,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4215,45170,9584,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4216,9399,16577,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4217,28625,16764,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4218,16557,26258,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4219,9423,28830,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4220,27315,38782,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4221,16927,26247,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4222,45110,9834,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4223,27286,8244,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4224,26116,3953,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4225,8391,45123,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4226,49901,12591,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4227,12901,9181,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4228,9602,12658,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4229,9497,8341,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4230,38925,9451,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4231,34670,29644,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4232,26194,16874,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4233,9371,49804,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4234,27333,12911,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4235,38832,45036,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4236,9182,3813,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4237,3635,38600,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4238,27278,34795,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4239,27000,39614,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4240,26456,12714,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4241,16756,49533,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4242,38627,16714,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4243,16912,3637,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4244,9370,3552,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4245,29833,38816,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4246,34578,28920,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4247,3515,16861,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4248,28799,49697,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4249,3753,39600,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4250,45165,16617,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4251,12628,9187,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4252,28715,39573,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4253,45499,45463,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
4254,45364,12777,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4255,16796,39868,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4256,38914,45004,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4257,29887,28980,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4258,26341,28853,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4259,3869,26098,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4260,26169,28797,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4261,49548,34608,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4262,39550,8253,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4263,39752,38996,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4264,26480,49947,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4265,26321,26261,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
4266,39552,12930,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4267,28675,28875,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
4268,16875,45255,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4269,8111,27217,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4270,45069,16574,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4271,27497,49872,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4272,8236,39786,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4273,39811,28734,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4274,9796,38729,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4275,28985,28654,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
4276,45175,45301,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
4277,39527,28582,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4278,49768,9563,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4279,3664,16661,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4280,45429,16725,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4281,12680,12786,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
4282,27167,16742,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4283,34572,38526,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4284,39675,26498,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4285,3956,9428,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4286,9612,38636,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4287,28691,49596,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4288,9534,16560,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4289,8307,16819,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4290,38893,9219,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4291,8107,27175,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4292,29708,34506,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4293,3898,16605,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4294,26202,38885,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4295,12501,9135,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4296,16913,39517,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4297,12516,39505,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4298,9491,38524,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4299,45494,26370,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4300,45243,49591,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4301,12918,49600,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4302,16549,9153,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4303,9892,29532,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4304,29529,28710,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4305,16735,26089,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4306,49757,45219,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4307,9109,9092,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
4308,49718,29678,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4309,9968,9874,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
4310,16914,12666,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4311,26455,38898,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4312,8436,3846,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4313,8397,28624,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4314,9952,3640,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4315,29846,26254,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4316,26169,9533,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
4317,12908,28811,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
